questionnaire_id,questionnaire_name,version,instrument_type,sector,subtype,section,final_item,original_item,item_id,item_text,response_type,default_scoring,allowed_scoring,validation_status,source,source_line_start,source_line_end,notes
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,41,41,SEC-BIOTECH-LABS-F2015-041,¿Todas las tareas están protocolizadas o procedimentadas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2407,2407,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,42,42,SEC-BIOTECH-LABS-F2015-042,¿Hay un manual de seguridad biológica disponible para la consulta de los trabajadores?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2408,2408,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,43,43,SEC-BIOTECH-LABS-F2015-043,"¿En todos los protocolos o procedimientos de trabajo se incluye información sobre los riesgos de los productos y operaciones, y las medidas de seguridad y protección a aplicar?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2409,2410,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,44,44,SEC-BIOTECH-LABS-F2015-044,¿Se cumple el protocolo para la manipulación de los animales con riesgo especial y/o para la manipulación del material biológico procedente de los mismos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2411,2412,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,45,45,SEC-BIOTECH-LABS-F2015-045,¿Hay programas establecidos de desinsectación?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2413,2413,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,46,46,SEC-BIOTECH-LABS-F2015-046,¿Los microorganismos son manipulados en un sistema que separe físicamente el proceso del medio ambiente?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2414,2415,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,47,47,SEC-BIOTECH-LABS-F2015-047,¿Se tratan los gases de escape del sistema cerrado para minimizar o impedir la liberación?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2416,2416,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,48,48,SEC-BIOTECH-LABS-F2015-048,"¿La toma de muestras, la adición de materiales a un sistema cerrado y la transferencia de organismos viables a otro sistema cerrado permite realizarse de un modo que permita minimizar o impedir la liberación?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2417,2419,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,49,49,SEC-BIOTECH-LABS-F2015-049,¿Los fluidos de grandes cultivos se retiran del sistema cerrado a menos que los microorganismos viables hayan sido inactivados mediante medios físicos o químicos de eficacia probada?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2420,2422,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,50,50,SEC-BIOTECH-LABS-F2015-050,¿Los precintos se diseñan con el fin de minimizar o impedir la liberación?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2423,2423,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,51,51,SEC-BIOTECH-LABS-F2015-051,¿Los sistemas cerrados se ubican en una zona controlada?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2424,2424,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,52,52,SEC-BIOTECH-LABS-F2015-052,¿La utilización de agujas hipodérmicas está restringida?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2426,2426,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,53,53,SEC-BIOTECH-LABS-F2015-053,¿No se reencapsulan nunca las agujas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2427,2427,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,54,54,SEC-BIOTECH-LABS-F2015-054,¿Se procede siempre a la retirada inmediata del conjunto aguja – jeringa?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2428,2428,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,55,55,SEC-BIOTECH-LABS-F2015-055,¿Los objetos punzantes y/o cortantes se manejan con extremo cuidado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2429,2429,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,56,56,SEC-BIOTECH-LABS-F2015-056,"¿Se evita el uso de agujas cuando existen alternativas seguras y efectivas (agujas con dispositivos de seguridad,...)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2430,2431,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,57,57,SEC-BIOTECH-LABS-F2015-057,"¿Se utiliza, para la eliminación de agujas y material cortante, un contenedor rígido adecuado que se encuentra en las inmediaciones para su eliminación?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2432,2433,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,58,58,SEC-BIOTECH-LABS-F2015-058,"¿Las superficies de trabajo se descontaminan, al menos, una vez al día y siempre que se produzca un derrame de material que pueda ser infeccioso?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2434,2435,Use as source-preserved sector-specific instrument; do not label as validated.
sec_biotech_labs,Laboratorios — Biotecnológicos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,Biotecnológicos,ENTRENAMIENTO Y EXPERIENCIA DEL PERSONAL,59,59,SEC-BIOTECH-LABS-F2015-059,"¿El personal expuesto a riesgo dispone de procedimientos claros y definidos para conducir sus responsabilidades, identificando los peligros involucrados y son adiestrados en implementar los dispositivos de seguridad requeridos?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2437,2440,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,1,1,SEC-WASTE-MAINTENANCE-F2015-001,"¿Está prohibido comer, beber o fumar mientras se realizan las tareas de mantenimiento?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2460,2460,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,2,2,SEC-WASTE-MAINTENANCE-F2015-002,"¿Se lavan las manos antes de ir a comer y antes de beber, fumar,...?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2461,2461,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,3,3,SEC-WASTE-MAINTENANCE-F2015-003,¿Tienen un vestuario adecuado con duchas de agua caliente y fría?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2462,2462,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,4,4,SEC-WASTE-MAINTENANCE-F2015-004,"¿Tienen 10 minutos para cambiarse de ropa y lavarse, antes y después de la jornada laboral?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2463,2463,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,5,5,SEC-WASTE-MAINTENANCE-F2015-005,"¿Se duchan después de la jornada de trabajo, antes de volver a casa?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2464,2464,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,6,6,SEC-WASTE-MAINTENANCE-F2015-006,¿Disponen de jabón antibacteriano?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2465,2465,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,7,7,SEC-WASTE-MAINTENANCE-F2015-007,¿Están informados de los riesgos a los que se exponen cuando acceden a un área para realizar algún trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2466,2467,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,8,8,SEC-WASTE-MAINTENANCE-F2015-008,"¿La ropa de trabajo no se puede llevar a casa para su lavado, del lavado de esta ropa se encarga el empresario?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2468,2469,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,9,9,SEC-WASTE-MAINTENANCE-F2015-009,¿Tienen un vestuario adecuado con taquillas dobles para evitar que la ropa de trabajo se mezcle la ropa de trabajo con la ropa de calle?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2470,2471,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,10,10,SEC-WASTE-MAINTENANCE-F2015-010,¿Las heridas ocasionadas en el transcurso de las tareas se curan de inmediato?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2472,2472,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,11,11,SEC-WASTE-MAINTENANCE-F2015-011,¿Antes de efectuar cualquier trabajo de mantenimiento deberá hacerse una valoración del riesgo y adoptar la protección adecuada del mismo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2473,2474,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,12,12,SEC-WASTE-MAINTENANCE-F2015-012,"¿Las herramientas de trabajo que puedan estar en contacto con material susceptible de estar contaminado, se desinfectan adecuadamente?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2475,2476,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,13,13,SEC-WASTE-MAINTENANCE-F2015-013,"¿Se usan guantes de protección al corte en aquellos trabajos que puedan producirse cortes o cuando exista la posibilidad de encontrar agujas, etc¿",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2477,2478,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,14,14,SEC-WASTE-MAINTENANCE-F2015-014,¿Se usan guantes de protección biológica (látex o análogo) cuando se mantiene contacto con material que pueda estar contaminado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2479,2480,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,15,15,SEC-WASTE-MAINTENANCE-F2015-015,¿Se usan pantallas cuando se prevea que pueden producirse salpicaduras o protección de material contaminado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2481,2482,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,16,16,SEC-WASTE-MAINTENANCE-F2015-016,¿Se usan mascarillas cuando se prevé la formación de aerosoles y siempre que se proceda a realizar revisiones y/o reparaciones en sistemas de aire acondicionado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2483,2484,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,17,17,SEC-WASTE-MAINTENANCE-F2015-017,¿Los equipos de protección personal se lavan y desinfectan antes de guardarlos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2485,2485,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,18,18,SEC-WASTE-MAINTENANCE-F2015-018,¿Se ha impartido formación respecto al riesgo biológico que pueden suponer determinadas tareas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2486,2487,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_maintenance,Plantas de tratamiento de residuos — Mantenimiento,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Mantenimiento,CONDICIONES GENERALES,19,19,SEC-WASTE-MAINTENANCE-F2015-019,¿Hay manuales o protocolos que definen como se realizan las tareas que implican riesgo biológico?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2488,2490,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES,1,1,SEC-WASTE-TREATMENT-F2015-001,"¿Se tiene en cuenta que los procesos de trabajo eviten o reduzcan sensiblemente la liberación de contaminantes biológicos en el lugar de trabajo (generación de polvo o aerosoles generados, sistemas de aireación) y el contacto de los trabajadores con ellos? El riesgo de contaminación por la vía respiratoria es mayor en las zonas con posibilidad de generación de aerosoles, sobretodo en la proximidad de los sistemas de aireación.",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2508,2513,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES,2,2,SEC-WASTE-TREATMENT-F2015-002,"¿Se evita la manipulación de los lixiviados? Si no es posible, se utilizan equipos de protección individual",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2514,2516,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES,3,3,SEC-WASTE-TREATMENT-F2015-003,"¿Se utilizan EPI´s en las operaciones de mantenimiento (eliminación de obstrucciones, etc…), limpieza de camiones, zonas de almacenamiento?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2517,2518,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES,4,4,SEC-WASTE-TREATMENT-F2015-004,"¿Las zonas contaminadas con material pulverulento, así como los equipos de protección individual no desechables, se limpian periódicamente y de forma completa con agua y jabón?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2519,2520,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES,5,5,SEC-WASTE-TREATMENT-F2015-005,"¿El personal que opera en la planta de tratamiento de residuos utiliza ropa de trabajo adecuada, calzado de goma y otras prendas de protección?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2521,2522,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES DE LA ZONA DE TRIAJE,6,6,SEC-WASTE-TREATMENT-F2015-006,¿Se limpian periódicamente las instalaciones?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2524,2525,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES DE LA ZONA DE TRIAJE,7,7,SEC-WASTE-TREATMENT-F2015-007,¿Existen lavaojos por todo el centro de trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2526,2526,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES DE LA ZONA DE TRIAJE,8,8,SEC-WASTE-TREATMENT-F2015-008,¿Los lavaojos están señalizados e identificados?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2527,2527,Use as source-preserved sector-specific instrument; do not label as validated.
sec_waste_treatment,Plantas de tratamiento de residuos — Planta de tratamiento de residuos,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Planta de tratamiento de residuos,CONDICIONES GENERALES DE LA ZONA DE TRIAJE,9,9,SEC-WASTE-TREATMENT-F2015-009,"¿El mobiliario es robusto y hay espacio suficiente, entre ellos, para facilitar la limpieza?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2528,2529,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,1,1,SEC-COMPOST-F2015-001,¿Se evita la generación de aerosoles o polvo procedente de materia orgánica?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2547,2547,Use as source-preserved sector-specific instrument; do not label as validated.
